,session_id,round_id,round_seconds,clients_finished_seconds,aggregator_seconds,num_clients_round,global_test_accuracy,global_test_loss,evaluator_seconds
0,09c9f2c2-9a42-459c-abf7-a29891fa081a,1,27.260483741760254,11.273080825805664,10.431883096694946,25,0.1737000048160553,2.280729055404663,5.51714301109314
1,09c9f2c2-9a42-459c-abf7-a29891fa081a,2,20.239264011383057,11.954902172088623,3.1931471824645996,25,0.4275999963283539,2.1561543941497803,5.059426784515381
2,09c9f2c2-9a42-459c-abf7-a29891fa081a,3,34.617491006851196,11.800083875656128,17.37882924079895,25,0.5666000247001648,1.6079787015914917,5.3985490798950195
